Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
700mSIPHEX1_0-scaffold_1002_c1_6	AYE86562.1|CBM50	100	418	0	0	1	418	1	418	2.17e-269	739
700mSIPHEX1_0-scaffold_1068_c1_6	AYE87824.1|GH23	100	651	0	0	1	651	1	651	0.0	1281
700mSIPHEX1_0-scaffold_1089_c1_5	AWZ17133.1|GH13_30	35.9	1125	638	24	7	1085	406	1493	1.71e-183	585
700mSIPHEX1_0-scaffold_1131_c1_6	USA38366.1|GT35	56.3	272	109	6	1	267	1	267	1.37e-105	312
700mSIPHEX1_0-scaffold_1138_c1_3	AYE84650.1|GT14	100	565	0	0	1	565	1	565	0.0	1174
700mSIPHEX1_0-scaffold_1138_c1_4	AYE84651.1|GT0	100	336	0	0	1	336	1	336	5.25e-256	698
700mSIPHEX1_0-scaffold_1138_c1_5	AYE84652.1|GT4	100	398	0	0	1	398	1	398	6.34e-293	796
700mSIPHEX1_0-scaffold_1138_c1_6	ADN17640.1|GT2	53.3	321	147	1	4	321	11	331	8.96e-109	337
700mSIPHEX1_0-scaffold_1202_c1_3	QRW25555.1|GH43_26	42.5	463	256	4	11	468	7	464	2.99e-113	354
700mSIPHEX1_0-scaffold_1206_c1_6	AYE87604.1|GH102	100	330	0	0	24	353	1	330	7.05e-248	678
700mSIPHEX1_0-scaffold_1231_c1_6	CAG7883609.1|GT1	49.4	478	239	2	2	477	564	1040	2.32e-148	455
700mSIPHEX1_0-scaffold_1262_c1_6	QCE13289.1|CE8	47.2	409	187	4	14	398	409	812	4.68e-114	369
700mSIPHEX1_0-scaffold_1438_c2_1	CAG7911095.1|GH5_11	35.8	598	289	13	21	587	920	1453	6.31e-106	355
700mSIPHEX1_0-scaffold_1458_c1_3	CAD2222301.1|AA3	50.7	471	220	5	14	472	13	483	2.90e-149	441
700mSIPHEX1_0-scaffold_1496_c1_1	QXI64491.1|GT0	58.7	424	175	0	3	426	20	443	1.17e-178	511
700mSIPHEX1_0-scaffold_1496_c1_3	UAB77099.1|GH23	54.4	353	152	5	21	371	367	712	1.90e-114	353
700mSIPHEX1_0-scaffold_1511_c1_5	QYU66396.1|GH13_23	62.4	452	166	3	7	455	6	456	2.53e-180	528
700mSIPHEX1_0-scaffold_1511_c1_6	ABF62823.1|PL0	67.0	306	101	0	1	306	276	581	1.18e-138	409
700mSIPHEX1_0-scaffold_1518_c1_1	AYE85005.1|GT25	97.1	208	6	0	1	208	43	250	3.69e-145	409
700mSIPHEX1_0-scaffold_1577_c1_3	AYE87462.1|CE9	99.2	376	3	0	1	376	1	376	2.92e-255	699
700mSIPHEX1_0-scaffold_1685_c1_3	QKX55086.1|GH55	40.0	597	315	14	5	568	798	1384	1.12e-130	420
700mSIPHEX1_0-scaffold_1711_c1_4	AGL63717.2|GT4	46.0	680	299	9	161	838	107	720	8.02e-182	546
700mSIPHEX1_0-scaffold_1742_c1_3	AYE85488.1|GH103	99.2	382	3	0	1	382	1	382	4.83e-273	745
700mSIPHEX1_0-scaffold_1773_c1_3	AHC21644.2|GH1	45.4	520	277	3	14	533	8	520	7.60e-152	450
700mSIPHEX1_0-scaffold_1781_c2_2	AYE87769.1|GT2	100	351	0	0	16	366	1	351	8.31e-260	709
700mSIPHEX1_0-scaffold_1781_c2_3	AYE86781.1|GT2	100	310	0	0	1	310	1	310	2.23e-228	626
700mSIPHEX1_0-scaffold_1781_c2_4	AYE86780.1|GT26	98.3	241	4	0	1	241	8	248	4.05e-164	458
700mSIPHEX1_0-scaffold_1808_c1_3	QYO62262.1|GH13	69.0	335	103	1	3	337	2	335	2.51e-147	436
700mSIPHEX1_0-scaffold_1892_c1_4	AYE84866.1|GT4	100	414	0	0	1	414	1	414	1.80e-316	857
700mSIPHEX1_0-scaffold_1908_c1_4	CAN65674.1|GH28	44.9	510	254	6	74	580	109	594	6.22e-146	458
700mSIPHEX1_0-scaffold_1920_c1_2	CAD7280782.1|GT2	54.2	356	150	3	107	461	1794	2137	6.79e-111	366
700mSIPHEX1_0-scaffold_1920_c1_5	QKX60855.1|GT22	65.4	283	95	2	5	286	577	857	5.35e-115	356
700mSIPHEX1_0-scaffold_1945_c1_2	UQZ82377.1|CBM50	50.5	622	302	5	34	652	39	657	1.62e-236	677
700mSIPHEX1_0-scaffold_1986_c2_3	UOA19245.1|CBM50	60.1	762	184	12	1	750	1	654	2.33e-195	573
700mSIPHEX1_0-scaffold_2042_c1_1	ULP73394.1|GT2	40.2	1350	763	17	3	1333	1242	2566	2.44e-293	928
700mSIPHEX1_0-scaffold_2045_c1_1	ABF62823.1|PL0	68.2	434	137	1	1	434	1	433	5.08e-208	590
700mSIPHEX1_0-scaffold_2056_c1_4	AYE84655.1|GT2	99.5	425	2	0	1	425	1	425	5.81e-305	829
700mSIPHEX1_0-scaffold_2103_c1_2	AYE87618.1|GT51	99.9	741	1	0	11	751	1	741	0.0	1351
700mSIPHEX1_0-scaffold_2192_c1_2	AYE86084.1|GT0	100	339	0	0	1	339	1	339	5.23e-253	691
700mSIPHEX1_0-scaffold_2277_c1_5	QKV20388.1|CBM50	55.9	429	182	4	1	423	1	428	1.33e-161	473
700mSIPHEX1_0-scaffold_2310_c1_2	AGL63717.2|GT4	42.4	622	298	8	179	743	107	725	1.62e-156	478
700mSIPHEX1_0-scaffold_2311_c1_4	CAG7911095.1|GH5_11	43.0	603	234	11	5	597	582	1084	6.48e-150	474
700mSIPHEX1_0-scaffold_2386_c1_2	AYE87188.1|GH0	100	240	0	0	1	240	1	240	9.45e-170	472
700mSIPHEX1_0-scaffold_2392_c1_1	AZL15609.1|GH0	67.9	308	99	0	3	310	4	311	1.47e-147	422
700mSIPHEX1_0-scaffold_2450_c1_1	CAD7252417.1|GH13	44.0	580	299	11	132	695	345	914	1.18e-121	403
700mSIPHEX1_0-scaffold_2523_c1_4	CCO12112.2|GH13_31	59.4	281	110	2	1	277	1	281	7.99e-107	321
700mSIPHEX1_0-scaffold_2599_c1_7	QCW79542.1|GH101	52.7	336	155	2	1	332	733	1068	3.24e-111	352
700mSIPHEX1_0-scaffold_2610_c1_2	AZV31449.1|GH23	63.6	365	128	2	1	363	817	1178	1.17e-147	451
700mSIPHEX1_0-scaffold_2634_c1_1	AYE87453.1|GH103	100	241	0	0	1	241	1	241	2.34e-169	477
700mSIPHEX1_0-scaffold_2642_c1_2	AYE86655.1|GT28	99.7	374	1	0	1	374	1	374	1.64e-260	712
700mSIPHEX1_0-scaffold_2652_c1_4	AYE86964.1|GH23	100	271	0	0	1	271	1	271	7.14e-185	513
700mSIPHEX1_0-scaffold_2662_c1_2	UOA15112.1|GH0	84.4	951	148	0	1	951	358	1308	0.0	1672
700mSIPHEX1_0-scaffold_2732_c1_1	AYE85421.1|GT2	99.5	187	1	0	1	187	1	187	4.28e-121	360
700mSIPHEX1_0-scaffold_2740_c1_3	AYE85301.1|GH25	100	262	0	0	1	262	1	262	2.19e-204	561
700mSIPHEX1_0-scaffold_2779_c1_4	AYE85729.1|GT2	97.4	227	6	0	1	227	1	227	1.29e-156	437
700mSIPHEX1_0-scaffold_2830_c1_6	UOA19066.1|GH23	95.7	161	7	0	1	161	1	161	1.97e-114	325
700mSIPHEX1_0-scaffold_2910_c1_1	AYE85770.1|GT107	96.4	193	7	0	1	193	482	674	8.34e-125	371
700mSIPHEX1_0-scaffold_3007_c1_3	QKC81764.1|GT51	66.4	244	79	2	8	248	7	250	9.84e-112	326
700mSIPHEX1_0-scaffold_372_c1_13	QBQ55156.1|CBM50	36.6	662	400	7	134	794	60	702	8.04e-122	393
700mSIPHEX1_0-scaffold_372_c1_20	CAD7245033.1|GT58	49.4	470	221	4	5	457	1048	1517	2.19e-128	415
700mSIPHEX1_0-scaffold_739_c1_11	CAE6201330.1|GH1	37.6	638	366	13	3	618	582	1209	4.16e-128	411
700mSIPHEX1_0-scaffold_931_c1_10	AYE87542.1|GH103	99.8	431	1	0	1	431	1	431	7.76e-313	850
700mSIPHEX1_0-scaffold_971_c1_5	AYE86612.1|GT30	99.5	406	2	0	1	406	26	431	1.14e-287	785
700mSIPHEX1_0-scaffold_971_c1_6	AYE86613.1|GT4	99.1	347	3	0	1	347	1	347	4.27e-247	676
700mSIPHEX1_0-scaffold_982_c1_1	UOA31525.1|GT51	96.4	412	15	0	16	427	1	412	2.20e-282	790
700mSIPHEX1_0-scaffold_982_c1_6	QYU68416.1|GT2	73.3	311	83	0	5	315	412	722	2.82e-150	446
