Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
5mSIPHEX1_18-scaffold_1197_c1_6	QWC20507.1|AA3_2	46.7	527	272	5	2	527	6	524	1.63e-154	457
5mSIPHEX1_18-scaffold_1221_c1_4	APR66426.1|GH73	65.6	337	113	3	1	335	1	336	2.11e-145	419
5mSIPHEX1_18-scaffold_1780_c1_2	APR66216.1|GH23	52.2	615	294	0	21	635	21	635	1.75e-224	644
5mSIPHEX1_18-scaffold_1797_c1_5	CCU73042.1|GH23	64.9	461	162	0	21	481	19	479	2.43e-222	625
5mSIPHEX1_18-scaffold_1844_c1_1	ASP40032.1|GT9	70.9	333	97	0	1	333	1	333	1.59e-178	502
5mSIPHEX1_18-scaffold_1844_c1_3	CCU71904.1|GT2	85.5	330	39	1	1	321	20	349	1.83e-198	554
5mSIPHEX1_18-scaffold_1844_c1_4	APR67368.1|GT83	71.4	507	143	2	12	517	4	509	2.14e-260	726
5mSIPHEX1_18-scaffold_187_c1_10	AHK16374.1|GH23	63.6	335	122	0	35	369	22	356	4.52e-149	430
5mSIPHEX1_18-scaffold_205_c1_3	CAE6201330.1|GH1	54.5	642	282	4	12	643	569	1210	3.94e-238	698
5mSIPHEX1_18-scaffold_241_c3_19	AKG15649.2|GT51	37.1	852	480	9	3	810	17	856	6.70e-181	546
5mSIPHEX1_18-scaffold_265_c2_2	QWW23826.1|GH5_12	35.9	633	374	9	66	683	436	1051	9.25e-108	382
5mSIPHEX1_18-scaffold_265_c4_3	CUS04610.2|GT4	36.4	772	469	4	22	787	8	763	3.24e-167	507
5mSIPHEX1_18-scaffold_270_c1_18	CCU73313.1|GT4	54.8	363	163	1	1	362	1	363	2.72e-136	399
5mSIPHEX1_18-scaffold_270_c1_22	AHK15023.1|GH103	68.8	317	98	1	5	320	4	320	3.23e-157	447
5mSIPHEX1_18-scaffold_270_c1_23	CAD7221988.1|GH103	54.2	349	157	2	29	377	631	976	4.20e-108	349
5mSIPHEX1_18-scaffold_270_c1_24	CAD7221988.1|GH103	44.9	608	326	2	8	611	14	616	1.00e-169	522
5mSIPHEX1_18-scaffold_270_c1_3	APR66124.1|GT4	63.1	407	138	2	1	403	1	399	1.13e-178	508
5mSIPHEX1_18-scaffold_270_c1_49	ALR08391.2|GT4	58.4	351	136	1	1	341	1	351	7.03e-133	390
5mSIPHEX1_18-scaffold_274_c2_28	ALR09732.2|GH92	43.1	743	393	13	5	733	5	731	2.74e-188	558
5mSIPHEX1_18-scaffold_284_c1_12	URI23168.1|GT51	72.5	233	60	3	4	234	6	236	2.23e-123	354
