Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
5mSIPHEX1_13-scaffold_1_c1_1009	QCE13289.1|CE8	47.5	408	182	4	9	389	409	811	7.11e-112	362
5mSIPHEX1_13-scaffold_1_c1_1048	QBQ55156.1|CBM50	34.7	662	399	10	150	797	60	702	3.02e-103	344
5mSIPHEX1_13-scaffold_1_c1_1055	CAD7221988.1|GH103	37.0	613	360	8	18	612	25	629	1.75e-109	363
5mSIPHEX1_13-scaffold_1_c1_1074	QKX55086.1|GH55	39.5	603	308	15	5	567	798	1383	1.11e-131	423
5mSIPHEX1_13-scaffold_1_c1_108	CUS03126.2|CBM50	49.1	424	197	6	1	413	1	416	1.92e-126	376
5mSIPHEX1_13-scaffold_1_c1_1084	QYO62262.1|GH13	70.7	335	97	1	3	337	2	335	4.80e-150	442
5mSIPHEX1_13-scaffold_1_c1_1107	UAB77099.1|GH23	51.7	352	166	2	23	374	367	714	1.80e-108	338
5mSIPHEX1_13-scaffold_1_c1_1111	QXI64491.1|GT0	57.1	417	179	0	53	469	27	443	1.35e-171	494
5mSIPHEX1_13-scaffold_1_c1_1113	AWZ18867.1|GT107	66.4	673	224	2	1	671	1	673	0.0	887
5mSIPHEX1_13-scaffold_1_c1_151	QYZ69891.1|GT0	52.7	349	157	4	7	350	2	347	1.50e-111	335
5mSIPHEX1_13-scaffold_1_c1_152	ALG90144.1|GT0	54.0	289	131	2	7	294	9	296	8.09e-105	312
5mSIPHEX1_13-scaffold_1_c1_153	QIZ79860.1|GT30	51.6	378	179	2	10	383	8	385	2.73e-110	335
5mSIPHEX1_13-scaffold_1_c1_203	AHC21644.2|GH1	45.5	479	260	1	11	489	8	485	2.93e-144	430
5mSIPHEX1_13-scaffold_1_c1_228	CAE6201330.1|GH1	53.7	633	278	7	21	641	581	1210	7.51e-232	682
5mSIPHEX1_13-scaffold_1_c1_267	QUJ77805.1|GH3	67.7	334	107	1	1	334	1	333	1.10e-160	457
5mSIPHEX1_13-scaffold_1_c1_420	AZV31449.1|GH23	37.9	575	343	9	32	598	241	809	4.91e-119	385
5mSIPHEX1_13-scaffold_1_c1_506	ATE86697.1|GH36	47.8	508	236	5	7	507	725	1210	4.96e-144	449
5mSIPHEX1_13-scaffold_1_c1_530	AXX98019.1|GT19	63.9	374	134	1	6	379	2	374	1.23e-145	422
5mSIPHEX1_13-scaffold_1_c1_602	QGX98703.1|GT4	57.1	548	231	2	1	548	1	544	1.39e-215	613
5mSIPHEX1_13-scaffold_1_c1_655	QRD39699.1|GT0	76.2	341	81	0	29	369	1	341	3.41e-195	546
5mSIPHEX1_13-scaffold_1_c1_657	AXI42782.1|GT0	61.9	785	299	0	1	785	1	785	0.0	996
5mSIPHEX1_13-scaffold_1_c1_659	QIZ82356.1|GT0	68.4	345	109	0	1	345	1	345	1.95e-179	505
5mSIPHEX1_13-scaffold_1_c1_676	QIZ82339.1|CBM50	60.3	406	144	4	8	396	8	413	2.30e-154	446
5mSIPHEX1_13-scaffold_1_c1_714	QSH67054.1|GH103	78.5	261	56	0	4	264	10	270	5.25e-146	414
5mSIPHEX1_13-scaffold_1_c1_720	ANP42611.1|CE4	80.0	471	94	0	2	472	1	471	1.84e-288	791
5mSIPHEX1_13-scaffold_1_c1_754	AKO96729.1|GT51	76.4	840	193	2	1	838	1	837	0.0	1291
5mSIPHEX1_13-scaffold_1_c1_760	QYU68416.1|GT2	73.5	309	82	0	7	315	414	722	3.07e-149	443
5mSIPHEX1_13-scaffold_1_c1_766	QYX56712.1|GH0	59.7	1336	497	7	1	1295	1	1336	0.0	1568
5mSIPHEX1_13-scaffold_1_c1_780	CAA2140597.1|GH108	49.6	353	159	7	15	360	27	367	3.81e-105	327
5mSIPHEX1_13-scaffold_1_c1_830	CCO12112.2|GH13_31	61.1	424	160	3	1	419	1	424	2.31e-178	509
5mSIPHEX1_13-scaffold_1_c1_86	CAN65674.1|GH28	44.4	547	276	7	74	617	109	630	1.59e-145	459
5mSIPHEX1_13-scaffold_1_c1_871	QIZ79946.1|CE11	72.9	306	83	0	1	306	1	306	6.89e-152	432
5mSIPHEX1_13-scaffold_1_c1_881	QIZ79953.1|GT28	78.4	361	78	0	6	366	4	364	1.03e-199	558
5mSIPHEX1_13-scaffold_1_c1_917	QCW79542.1|GH101	55.6	462	201	2	52	509	607	1068	2.17e-173	521
5mSIPHEX1_13-scaffold_1_c1_922	CAB3230510.1|AA3_2	47.8	556	277	4	5	551	27	578	1.09e-172	505
5mSIPHEX1_13-scaffold_102_c1_101	AGL64345.2|GT2	48.9	585	288	4	249	824	273	855	9.52e-173	525
5mSIPHEX1_13-scaffold_102_c1_115	APX13167.1|GT2	48.4	403	204	3	1	400	1	402	4.52e-117	352
5mSIPHEX1_13-scaffold_102_c1_117	ADN17640.1|GT2	53.9	321	145	1	4	321	11	331	5.20e-111	343
5mSIPHEX1_13-scaffold_102_c1_118	AXI56541.1|GT4	49.8	406	196	3	6	411	17	414	3.84e-134	395
5mSIPHEX1_13-scaffold_102_c1_119	QRD46094.1|GT0	81.1	307	58	0	1	307	30	336	4.90e-201	558
5mSIPHEX1_13-scaffold_102_c1_120	QIZ82564.1|GT14	77.3	559	127	0	8	566	1	559	0.0	910
5mSIPHEX1_13-scaffold_102_c1_16	QIZ81282.1|GT4	69.7	409	124	0	1	409	1	409	3.37e-218	609
5mSIPHEX1_13-scaffold_102_c1_17	AMJ20771.1|GH13_26	45.1	867	444	13	1	845	2	858	7.08e-241	701
5mSIPHEX1_13-scaffold_102_c1_47	AGL63871.2|GT2	42.5	506	247	10	468	970	518	982	8.53e-110	368
5mSIPHEX1_13-scaffold_165_c1_1	CAD2222301.1|AA3	49.9	539	252	7	3	524	10	547	1.21e-173	506
5mSIPHEX1_13-scaffold_2_c1_109	CAG7883609.1|GT1	40.2	788	443	7	13	779	260	1040	5.43e-179	546
5mSIPHEX1_13-scaffold_2_c1_121	QFT80310.1|GH23	61.2	276	107	0	18	293	19	294	8.08e-117	342
5mSIPHEX1_13-scaffold_2_c1_185	AZL15609.1|GH0	69.4	307	94	0	3	309	4	310	1.89e-150	429
5mSIPHEX1_13-scaffold_2_c1_186	CAD7280782.1|GT2	53.1	356	154	3	21	375	1794	2137	1.42e-108	356
5mSIPHEX1_13-scaffold_2_c1_187	QKX60855.1|GT22	65.0	286	97	2	5	289	577	860	1.85e-115	357
5mSIPHEX1_13-scaffold_2_c1_188	CAD7280782.1|GT2	45.9	809	379	14	176	946	390	1177	1.08e-219	694
5mSIPHEX1_13-scaffold_2_c1_206	CDM22846.1|GT51	49.3	418	205	4	4	418	895	1308	6.52e-121	386
5mSIPHEX1_13-scaffold_2_c1_211	AHD11424.1|GH103	53.8	368	170	0	26	393	96	463	1.75e-132	392
5mSIPHEX1_13-scaffold_2_c1_217	CAD7245033.1|GT58	75.0	472	110	2	6	470	1055	1525	5.79e-226	681
5mSIPHEX1_13-scaffold_2_c1_223	AGL63717.2|GT4	43.7	634	295	9	179	755	107	735	1.09e-163	496
5mSIPHEX1_13-scaffold_2_c1_244	ALR09732.2|GH92	35.6	745	423	17	20	731	13	733	3.11e-118	377
5mSIPHEX1_13-scaffold_2_c1_259	UKZ50490.1|GH93	42.6	594	305	13	29	611	5	573	6.32e-134	419
5mSIPHEX1_13-scaffold_2_c1_296	CAD7226128.1|GH38	35.2	748	395	20	11	706	1345	2054	1.49e-117	394
5mSIPHEX1_13-scaffold_2_c1_3	ASP19578.1|GT4	68.9	424	131	1	1	424	1	423	2.14e-212	595
5mSIPHEX1_13-scaffold_2_c1_302	CCO12868.2|GH1	46.0	1382	503	10	19	1359	7	1186	0.0	1155
5mSIPHEX1_13-scaffold_2_c1_334	QOF98722.1|GT87	52.8	549	251	5	6	547	12	559	2.27e-199	572
5mSIPHEX1_13-scaffold_2_c1_489	USA38366.1|GT35	57.7	272	104	5	1	266	1	267	1.31e-112	330
5mSIPHEX1_13-scaffold_2_c1_5	APX22802.1|GT4	56.5	372	162	0	1	372	6	377	1.95e-149	433
5mSIPHEX1_13-scaffold_2_c1_550	QGX99430.1|GH103	74.9	370	93	0	22	391	19	388	1.91e-207	580
5mSIPHEX1_13-scaffold_2_c1_95	AWZ20984.1|GT2	52.8	633	290	5	7	635	14	641	1.67e-223	640
5mSIPHEX1_13-scaffold_2_c2_1	QIZ81232.1|GH103	60.6	409	153	3	42	447	25	428	1.47e-174	500
5mSIPHEX1_13-scaffold_2_c2_105	QDI77795.1|GT51	55.9	589	257	3	1	588	86	672	1.50e-216	622
5mSIPHEX1_13-scaffold_2_c2_121	ALR08738.2|GT83	39.0	592	339	10	5	585	2	582	2.44e-128	394
5mSIPHEX1_13-scaffold_2_c2_133	CAD7252417.1|GH13	43.7	584	295	12	132	695	345	914	1.18e-120	400
5mSIPHEX1_13-scaffold_2_c2_43	AWZ17133.1|GH13_30	36.1	1123	639	23	1	1074	401	1493	4.01e-189	600
5mSIPHEX1_13-scaffold_2_c2_53	QGX99727.1|GH25	61.2	245	92	2	5	246	8	252	3.26e-117	340
5mSIPHEX1_13-scaffold_2_c2_67	UKZ91289.1|AA0	58.6	747	272	7	8	719	6	750	3.22e-307	861
5mSIPHEX1_13-scaffold_2_c2_75	CAE6204650.1|GH28	49.5	598	294	4	7	597	747	1343	9.56e-190	575
5mSIPHEX1_13-scaffold_44_c1_166	CAE6201330.1|GH1	37.7	636	361	15	17	629	592	1215	5.12e-124	400
5mSIPHEX1_13-scaffold_44_c1_170	AMJ20543.1|GH13_11	59.1	413	165	3	11	423	1	409	8.42e-162	466
5mSIPHEX1_13-scaffold_44_c1_240	CAG7911095.1|GH5_11	38.0	1022	472	20	13	1008	589	1474	1.88e-207	640
5mSIPHEX1_13-scaffold_44_c1_29	QBF33151.1|GT51	67.7	727	221	4	1	714	1	726	0.0	943
5mSIPHEX1_13-scaffold_54_c1_108	APZ52384.1|GT14	77.5	525	118	0	1	525	1	525	9.82e-311	852
5mSIPHEX1_13-scaffold_54_c1_163	QYU66396.1|GH13_23	63.0	451	164	3	9	457	6	455	8.73e-182	531
5mSIPHEX1_13-scaffold_54_c1_164	ABF62823.1|PL0	59.1	575	234	1	1	574	1	575	2.41e-239	676
5mSIPHEX1_13-scaffold_54_c1_181	QEW28799.1|GH23	52.9	643	296	4	7	647	10	647	2.38e-221	636
5mSIPHEX1_13-scaffold_54_c1_187	AVI59029.1|GT2	44.4	437	234	7	1	434	1	431	9.81e-121	363
5mSIPHEX1_13-scaffold_54_c1_30	QYU66445.1|GT4	60.4	338	130	4	7	341	13	349	2.07e-132	407
5mSIPHEX1_13-scaffold_54_c1_52	QRD37752.1|GH102	72.0	332	91	2	11	341	2	332	1.45e-175	495
5mSIPHEX1_13-scaffold_54_c1_56	QWA11134.1|GT2	53.9	334	148	4	1	328	288	621	9.63e-117	356
5mSIPHEX1_13-scaffold_93_c1_49	CAD7251071.1|GT51	59.5	343	139	0	4	346	215	557	4.12e-130	407
