Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
700mSIPHEX1_15-scaffold_11_c1_100	CCO12112.2|GH13_31	61.3	429	155	5	1	423	1	424	5.25e-169	486
700mSIPHEX1_15-scaffold_11_c1_206	QBQ55156.1|CBM50	36.6	658	397	8	118	771	65	706	1.47e-116	379
700mSIPHEX1_15-scaffold_11_c1_213	APR67165.1|GT35	74.4	562	144	0	1	562	1	562	0.0	894
700mSIPHEX1_15-scaffold_11_c1_227	QBQ55395.1|CBM48|GH13_11	56.5	695	296	4	9	700	15	706	1.51e-276	781
700mSIPHEX1_15-scaffold_11_c1_331	AMJ20771.1|GH13_26	62.3	863	318	3	8	868	1	858	0.0	1113
700mSIPHEX1_15-scaffold_11_c1_36	AHC21644.2|GH1	48.3	518	264	2	6	523	8	521	3.82e-167	488
700mSIPHEX1_15-scaffold_11_c1_395	QYU66396.1|GH13_23	54.0	470	190	8	7	468	6	457	7.97e-144	434
700mSIPHEX1_15-scaffold_11_c1_414	APR66216.1|GH23	52.2	615	294	0	21	635	21	635	8.72e-225	644
700mSIPHEX1_15-scaffold_11_c1_438	QYO62262.1|GH13	62.0	376	128	4	3	372	2	368	2.32e-142	423
700mSIPHEX1_15-scaffold_11_c1_447	CCU71167.1|GT4	58.2	409	170	1	1	408	3	411	6.63e-170	486
700mSIPHEX1_15-scaffold_11_c1_457	AWZ17133.1|GH13_30	33.6	1198	726	18	24	1176	406	1579	1.95e-192	609
700mSIPHEX1_15-scaffold_11_c1_521	CCU73042.1|GH23	64.6	461	163	0	21	481	19	479	1.40e-221	624
700mSIPHEX1_15-scaffold_116_c1_15	CAD7251071.1|GT51	65.3	343	119	0	4	346	215	557	6.24e-150	459
700mSIPHEX1_15-scaffold_126_c1_1	APR65884.1|CBM50	46.9	3732	1468	46	2	3726	1381	4605	0.0	2345
700mSIPHEX1_15-scaffold_126_c1_32	CDM22846.1|GT51	58.1	413	170	1	2	411	893	1305	6.35e-161	491
700mSIPHEX1_15-scaffold_126_c1_54	ASP38184.1|GT0	69.1	285	88	0	11	295	1	285	2.10e-141	405
700mSIPHEX1_15-scaffold_126_c1_65	CAD7252683.1|GH23	37.6	611	333	14	34	610	462	1058	6.21e-107	359
700mSIPHEX1_15-scaffold_126_c1_71	AHK14801.1|GT51	68.4	734	230	2	112	844	89	821	0.0	1019
700mSIPHEX1_15-scaffold_126_c1_84	QJD71572.1|CBM50	44.4	437	221	6	11	427	2	436	2.97e-113	344
700mSIPHEX1_15-scaffold_16_c1_106	AKG15280.2|GH103	62.8	500	185	1	1	499	1	500	9.17e-224	630
700mSIPHEX1_15-scaffold_16_c1_148	CUS04610.2|GT4	36.4	772	469	4	22	787	8	763	3.24e-167	507
700mSIPHEX1_15-scaffold_16_c1_174	QWW23826.1|GH5_12	35.9	633	374	9	66	683	436	1051	9.25e-108	382
700mSIPHEX1_15-scaffold_16_c1_24	ALI93560.1|GH18	47.9	397	182	10	37	418	388	774	8.80e-113	353
700mSIPHEX1_15-scaffold_16_c1_27	CAN65674.1|GH28	44.0	557	284	8	57	607	95	629	2.84e-150	471
700mSIPHEX1_15-scaffold_16_c1_278	QFG67851.1|CBM48|GH13_9	60.0	552	207	5	14	554	1477	2025	2.68e-207	634
700mSIPHEX1_15-scaffold_16_c1_299	QOF98722.1|GT87	57.1	552	225	6	3	546	12	559	1.05e-224	637
700mSIPHEX1_15-scaffold_16_c1_3	QUI24037.1|CBM50	39.3	600	301	14	59	630	86	650	9.27e-116	366
700mSIPHEX1_15-scaffold_16_c1_320	AGL63871.2|GT2	44.8	487	237	6	424	910	528	982	4.30e-115	381
700mSIPHEX1_15-scaffold_16_c1_324	AGL63717.2|GT4	41.2	629	306	10	174	744	110	732	6.19e-160	486
700mSIPHEX1_15-scaffold_16_c1_358	CUS04494.2|GH39	58.6	1257	481	8	13	1232	6	1259	0.0	1425
700mSIPHEX1_15-scaffold_16_c1_373	AHK15786.1|CBM50|GH23	59.6	463	186	1	69	530	54	516	5.38e-210	597
700mSIPHEX1_15-scaffold_16_c1_53	AWP05996.1|GT25	35.3	564	341	10	58	606	91	645	1.13e-103	347
700mSIPHEX1_15-scaffold_16_c1_65	APR67368.1|GT83	71.4	507	143	2	12	517	4	509	2.14e-260	726
700mSIPHEX1_15-scaffold_16_c1_66	CCU71904.1|GT2	85.5	330	39	1	1	321	20	349	1.97e-198	553
700mSIPHEX1_15-scaffold_16_c1_68	ASP40032.1|GT9	70.6	333	98	0	1	333	1	333	1.59e-178	502
700mSIPHEX1_15-scaffold_16_c1_81	URI23168.1|GT51	72.5	233	60	3	4	234	6	236	2.23e-123	354
700mSIPHEX1_15-scaffold_16_c1_82	CAD7280782.1|GT2	62.8	775	260	2	144	890	384	1158	0.0	1007
700mSIPHEX1_15-scaffold_16_c1_83	CAD7280782.1|GT2	61.0	359	107	5	43	389	1178	1515	4.13e-120	390
700mSIPHEX1_15-scaffold_16_c1_84	CAD7280782.1|GT2	63.1	279	103	0	152	430	1515	1793	1.35e-105	351
700mSIPHEX1_15-scaffold_16_c1_85	CAD7280782.1|GT2	66.9	347	112	2	22	367	1795	2139	1.91e-134	430
700mSIPHEX1_15-scaffold_16_c1_86	QKX60855.1|GT22	62.2	286	105	2	2	284	574	859	1.85e-109	341
700mSIPHEX1_15-scaffold_16_c1_89	CAE6201330.1|GH1	36.0	641	378	13	5	621	580	1212	1.36e-118	386
700mSIPHEX1_15-scaffold_161_c1_14	AGN91810.2|GT4	50.8	524	198	8	1	517	2	472	3.46e-165	481
700mSIPHEX1_15-scaffold_161_c1_22	QIZ78446.1|GT26|GT4	45.6	610	323	7	20	625	3	607	7.79e-184	538
700mSIPHEX1_15-scaffold_161_c1_28	ADN76372.1|CBM13	58.7	686	273	4	37	718	39	718	7.38e-292	831
700mSIPHEX1_15-scaffold_161_c1_8	CAI32746.2|GT4	56.9	392	163	1	1	386	1	392	2.66e-158	455
700mSIPHEX1_15-scaffold_2_c1_121	AMJ20543.1|GH13_11	55.0	404	181	1	15	418	7	409	1.89e-151	440
700mSIPHEX1_15-scaffold_2_c1_135	CCU73424.1|CBM50	65.2	422	144	1	22	443	18	436	6.84e-188	534
700mSIPHEX1_15-scaffold_2_c1_143	CAN80640.1|GT47	44.1	415	228	4	7	418	944	1357	2.53e-104	342
700mSIPHEX1_15-scaffold_2_c1_147	CAG7895893.1|GT1	47.0	366	188	4	9	372	37	398	1.33e-108	343
700mSIPHEX1_15-scaffold_2_c1_228	APR66124.1|GT4	62.0	408	146	2	1	408	1	399	4.92e-174	496
700mSIPHEX1_15-scaffold_2_c1_243	CCU73313.1|GT4	55.1	363	162	1	1	362	1	363	4.75e-137	401
700mSIPHEX1_15-scaffold_2_c1_247	AHK15023.1|GH103	68.5	317	99	1	5	320	4	320	1.86e-156	445
700mSIPHEX1_15-scaffold_2_c1_248	CAD7221988.1|GH103	54.2	349	157	2	29	377	631	976	4.20e-108	349
700mSIPHEX1_15-scaffold_2_c1_249	CAD7221988.1|GH103	44.9	608	326	2	8	611	14	616	1.00e-169	522
700mSIPHEX1_15-scaffold_2_c1_274	ALR08391.2|GT4	58.4	351	136	1	1	341	1	351	7.03e-133	390
700mSIPHEX1_15-scaffold_2_c1_365	AGL64345.2|GT2	47.4	593	300	4	260	842	265	855	1.51e-176	536
700mSIPHEX1_15-scaffold_2_c1_369	CAD7252417.1|GH13	43.8	576	306	9	135	698	345	914	2.67e-126	415
700mSIPHEX1_15-scaffold_2_c1_394	CCU71198.1|GH13_18	79.4	480	99	0	1	480	1	480	9.98e-295	808
700mSIPHEX1_15-scaffold_2_c1_396	AHK16558.1|GT20	79.6	745	149	1	1	745	1	742	0.0	1221
700mSIPHEX1_15-scaffold_2_c1_417	QOF98253.1|GT2	59.7	412	166	0	40	451	6	417	1.08e-179	514
700mSIPHEX1_15-scaffold_2_c1_427	AZC46349.1|GT28	49.2	360	181	1	13	372	25	382	6.77e-111	346
700mSIPHEX1_15-scaffold_2_c1_428	CCU71240.1|GT28	73.6	356	94	0	1	356	1	356	2.39e-184	518
700mSIPHEX1_15-scaffold_2_c1_434	CCU71246.1|CE11	91.4	302	25	1	1	302	1	301	1.23e-198	550
700mSIPHEX1_15-scaffold_2_c1_46	ALR09732.2|GH92	43.0	742	395	12	5	733	5	731	6.97e-186	551
700mSIPHEX1_15-scaffold_2_c1_464	AGL64700.2|GH23	52.1	355	168	2	8	361	7	360	8.23e-125	368
