Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
5mSIPHEX2_10-scaffold_10_c1_168	QKV20388.1|CBM50	57.6	516	215	3	11	522	14	529	6.92e-207	592
5mSIPHEX2_10-scaffold_10_c1_190	AMJ20543.1|GH13_11	59.6	396	157	1	33	428	17	409	3.28e-165	475
5mSIPHEX2_10-scaffold_10_c1_201	CAE6201330.1|GH1	36.2	639	378	13	3	620	582	1211	2.04e-114	375
5mSIPHEX2_10-scaffold_10_c1_237	AYQ74930.1|CBM50	52.1	635	295	8	30	658	31	662	4.80e-232	667
5mSIPHEX2_10-scaffold_10_c1_242	AZV31449.1|GH23	37.5	581	345	11	75	648	237	806	3.03e-114	375
5mSIPHEX2_10-scaffold_10_c1_243	AZV31449.1|GH23	58.7	383	134	2	1	382	817	1176	4.49e-139	430
5mSIPHEX2_10-scaffold_10_c1_308	AGL64345.2|GT2	48.7	591	292	4	247	828	267	855	1.31e-170	520
5mSIPHEX2_10-scaffold_10_c1_315	CDM22846.1|GT51	50.5	418	200	4	4	418	895	1308	2.18e-123	392
5mSIPHEX2_10-scaffold_1029_c2_4	QAY63367.1|GT2	55.8	292	120	1	5	296	317	599	2.48e-104	321
5mSIPHEX2_10-scaffold_1029_c2_6	QWA11134.1|GT2	55.5	337	145	3	1	335	288	621	2.18e-125	380
5mSIPHEX2_10-scaffold_12_c1_129	ATE86697.1|GH36	52.4	502	214	2	18	519	722	1198	7.20e-163	499
5mSIPHEX2_10-scaffold_12_c1_145	ATI43117.1|GT14	95.8	525	22	0	1	525	1	525	0.0	1027
5mSIPHEX2_10-scaffold_12_c1_206	ATI41082.1|GT20	96.6	493	17	0	1	493	1	493	0.0	960
5mSIPHEX2_10-scaffold_12_c1_213	ATI43282.1|GH13_18	96.5	593	21	0	10	602	1	593	0.0	1182
5mSIPHEX2_10-scaffold_12_c1_288	BAE60251.1|GH3	61.4	414	152	5	100	506	1	413	3.03e-168	512
5mSIPHEX2_10-scaffold_12_c1_52	QOF98722.1|GT87	55.0	549	239	5	7	548	12	559	4.38e-212	605
5mSIPHEX2_10-scaffold_12_c1_69	ATI43180.1|GT51	95.5	750	32	2	1	749	1	749	0.0	1298
5mSIPHEX2_10-scaffold_12_c1_74	ATI43493.1|GH103	88.5	393	45	0	10	402	2	394	1.69e-256	704
5mSIPHEX2_10-scaffold_12_c1_77	AMJ20771.1|GH13_26	44.6	878	446	17	1	858	2	859	2.20e-248	721
5mSIPHEX2_10-scaffold_12_c1_94	ADN17640.1|GT2	53.9	321	145	1	4	321	11	331	6.36e-109	337
5mSIPHEX2_10-scaffold_12_c1_95	ATI43156.1|GT0	86.8	341	45	0	1	341	1	341	1.74e-227	626
5mSIPHEX2_10-scaffold_12_c1_96	ATI43155.1|GT0	94.1	307	18	0	1	307	30	336	2.21e-229	629
5mSIPHEX2_10-scaffold_12_c1_97	ATI43154.1|GT14	96.8	565	18	0	1	565	1	565	0.0	1135
5mSIPHEX2_10-scaffold_13_c1_116	CAD7221988.1|GH103	37.8	580	335	8	33	594	40	611	1.19e-106	355
5mSIPHEX2_10-scaffold_13_c1_160	UAB77099.1|GH23	57.0	351	146	3	15	365	367	712	4.27e-121	370
5mSIPHEX2_10-scaffold_13_c1_163	QXI64491.1|GT0	59.4	416	169	0	19	434	28	443	1.21e-175	503
5mSIPHEX2_10-scaffold_13_c1_165	ATI41290.1|GT107	88.6	699	80	0	1	699	1	699	0.0	1232
5mSIPHEX2_10-scaffold_13_c1_169	AWS47037.1|CE9	45.9	403	210	4	5	405	20	416	3.53e-104	319
5mSIPHEX2_10-scaffold_13_c1_206	ATI41250.1|GT30	80.9	423	74	1	1	416	1	423	3.57e-233	649
5mSIPHEX2_10-scaffold_13_c1_28	QYO62262.1|GH13	71.0	335	96	1	3	337	2	335	1.48e-151	446
5mSIPHEX2_10-scaffold_13_c1_301	QPC99594.1|GT35	56.9	269	108	5	1	263	1	267	8.99e-110	322
5mSIPHEX2_10-scaffold_13_c1_42	CAD7245033.1|GT58	76.7	476	103	2	6	474	1055	1529	2.82e-234	703
5mSIPHEX2_10-scaffold_13_c1_48	AGL63717.2|GT4	43.2	634	298	9	182	758	107	735	3.37e-163	495
5mSIPHEX2_10-scaffold_13_c1_95	ATI42761.1|GT2	94.2	243	14	0	1	243	1	243	6.33e-165	460
5mSIPHEX2_10-scaffold_13_c1_99	ATI42765.1|GH23	96.4	193	7	0	1	193	1	193	1.55e-138	389
5mSIPHEX2_10-scaffold_137_c1_44	ATI42654.1|CE11	91.8	306	25	0	1	306	1	306	5.69e-204	564
5mSIPHEX2_10-scaffold_137_c1_52	ATI42661.1|GT28	95.8	377	16	0	1	377	3	379	8.54e-249	683
5mSIPHEX2_10-scaffold_15_c1_119	AGL64700.2|GH23	47.9	349	176	3	5	347	6	354	3.69e-103	312
5mSIPHEX2_10-scaffold_15_c1_12	ATI41750.1|CE4	91.5	471	40	0	1	471	1	471	0.0	898
5mSIPHEX2_10-scaffold_15_c1_129	ATI41652.1|GH3	94.3	333	19	0	1	333	1	333	6.06e-225	619
5mSIPHEX2_10-scaffold_15_c1_140	ATI41644.1|GH0	92.0	1312	105	0	1	1312	1	1312	0.0	2413
5mSIPHEX2_10-scaffold_15_c1_153	CAA2140597.1|GH108	55.0	298	128	3	21	316	27	320	2.58e-107	333
5mSIPHEX2_10-scaffold_15_c1_292	ATI43325.1|GH23	94.2	310	18	0	12	321	2	311	2.41e-201	558
5mSIPHEX2_10-scaffold_15_c1_51	ATI41717.1|GH103	95.9	392	16	0	1	392	1	392	3.37e-269	736
5mSIPHEX2_10-scaffold_15_c1_56	ATI41714.1|GT2	86.6	321	43	0	1	321	92	412	9.09e-205	571
5mSIPHEX2_10-scaffold_17_c1_127	ATI40717.1|GT2	84.7	295	45	0	4	298	5	299	3.72e-187	521
5mSIPHEX2_10-scaffold_17_c1_146	ATI40699.1|GH103	88.2	431	46	1	1	431	1	426	5.64e-275	754
5mSIPHEX2_10-scaffold_17_c1_156	QYU66445.1|GT4	68.8	311	95	2	14	322	39	349	1.64e-142	432
5mSIPHEX2_10-scaffold_17_c1_158	ATI40688.1|GT51	92.7	248	18	0	1	248	1	248	8.53e-161	450
5mSIPHEX2_10-scaffold_17_c1_187	ATI40661.1|GH102	92.1	303	24	0	1	303	1	303	7.81e-205	566
5mSIPHEX2_10-scaffold_17_c1_19	ATI40811.1|GT30	86.8	433	56	1	2	434	13	444	9.60e-249	688
5mSIPHEX2_10-scaffold_17_c1_31	ATI40801.1|GH23	92.5	705	53	0	1	705	50	754	0.0	1295
5mSIPHEX2_10-scaffold_17_c1_4	AGL63717.2|GT4	45.1	683	297	10	161	836	107	718	1.21e-174	528
5mSIPHEX2_10-scaffold_17_c1_82	ATI40752.1|CBM48|GH13_11	93.1	697	48	0	1	697	1	697	0.0	1373
5mSIPHEX2_10-scaffold_17_c1_85	ATI40749.1|CBM48|GH13_11	96.1	712	28	0	1	712	1	712	0.0	1434
5mSIPHEX2_10-scaffold_17_c1_86	ATI40748.1|GT5	93.4	483	32	0	1	483	1	483	0.0	911
5mSIPHEX2_10-scaffold_17_c1_87	VDZ76225.1|GT5	55.9	417	184	0	7	423	14	430	1.79e-163	480
5mSIPHEX2_10-scaffold_17_c1_88	ATI40746.1|CBM48|GH13_9	91.5	731	62	0	1	731	1	731	0.0	1423
5mSIPHEX2_10-scaffold_17_c1_89	ATI40745.1|GT35	92.3	801	62	0	1	801	2	802	0.0	1516
5mSIPHEX2_10-scaffold_17_c1_90	ATI40744.1|GH13_23	90.9	536	46	1	1	533	1	536	0.0	1038
5mSIPHEX2_10-scaffold_17_c1_92	ATI43243.1|GH13_10	82.6	581	101	0	15	595	3	583	0.0	995
5mSIPHEX2_10-scaffold_17_c1_93	ATI40742.1|GH13_26	90.7	774	70	1	1	774	1	772	0.0	1415
5mSIPHEX2_10-scaffold_17_c2_1	ATI40632.1|GT4	86.1	424	59	0	2	425	16	439	3.32e-264	727
5mSIPHEX2_10-scaffold_17_c2_4	ATI43226.1|GT4	78.7	249	53	0	141	389	1	249	4.78e-131	380
5mSIPHEX2_10-scaffold_17_c2_47	AWZ17133.1|GH13_30	35.0	1160	678	22	6	1118	406	1536	4.01e-189	600
5mSIPHEX2_10-scaffold_17_c2_48	AGL63871.2|GT2	42.7	501	242	8	537	1035	525	982	1.71e-110	372
5mSIPHEX2_10-scaffold_17_c2_66	CAD7252417.1|GH13	42.9	583	302	11	132	696	345	914	8.92e-124	409
5mSIPHEX2_10-scaffold_17_c2_76	ABF62823.1|PL0	54.9	579	234	4	47	625	28	579	5.53e-206	593
5mSIPHEX2_10-scaffold_17_c2_77	QYU66396.1|GH13_23	63.1	455	162	4	10	462	8	458	3.85e-180	527
5mSIPHEX2_10-scaffold_23_c1_108	ATI43305.1|CBM50	96.0	402	14	1	31	430	1	402	8.45e-257	707
5mSIPHEX2_10-scaffold_23_c1_207	ATI43308.1|GT0	95.9	342	14	0	458	799	2	343	2.07e-242	683
5mSIPHEX2_10-scaffold_23_c1_219	QBQ55156.1|CBM50	35.8	681	414	9	166	842	65	726	1.16e-106	354
5mSIPHEX2_10-scaffold_23_c1_242	ALR09732.2|GH92	34.5	753	442	14	32	754	2	733	1.99e-114	367
5mSIPHEX2_10-scaffold_23_c1_27	UAB77099.1|GH23	49.7	362	162	5	16	369	363	712	8.17e-105	328
5mSIPHEX2_10-scaffold_23_c1_277	CAN65674.1|GH28	43.8	557	283	9	66	618	101	631	5.64e-149	468
