Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
5mSIPHEX2_5-scaffold_102_c1_15	CCU70752.1|GT51	99.6	821	3	0	1	821	1	821	0.0	1502
5mSIPHEX2_5-scaffold_102_c1_2	QJD71572.1|CBM50	44.9	437	217	5	11	425	2	436	2.95e-115	349
5mSIPHEX2_5-scaffold_102_c1_23	CAD7252683.1|GH23	37.7	618	349	11	23	616	452	1057	1.58e-113	379
5mSIPHEX2_5-scaffold_102_c1_33	AHK17194.1|GT0	100	305	0	0	1	305	1	305	9.39e-223	611
5mSIPHEX2_5-scaffold_102_c1_57	CDM22846.1|GT51	57.1	413	174	1	2	411	893	1305	1.43e-158	485
5mSIPHEX2_5-scaffold_125_c1_1	AGL64353.2|CBM50|GH25	45.7	543	277	7	1	540	1	528	2.47e-160	473
5mSIPHEX2_5-scaffold_125_c1_50	AHK16055.1|GT83	99.8	532	1	0	1	532	1	532	0.0	1027
5mSIPHEX2_5-scaffold_125_c1_51	CCU71904.1|GT2	100	352	0	0	1	352	1	352	1.06e-254	696
5mSIPHEX2_5-scaffold_125_c1_53	AHK16052.1|GT9	100	340	0	0	1	340	1	340	1.89e-251	687
5mSIPHEX2_5-scaffold_14_c1_102	CAG7895893.1|GT1	47.3	368	188	4	7	372	35	398	1.25e-109	346
5mSIPHEX2_5-scaffold_14_c1_188	AHK15014.1|GT4	99.8	400	1	0	1	400	1	400	2.89e-290	790
5mSIPHEX2_5-scaffold_14_c1_204	CCU73313.1|GT4	100	386	0	0	1	386	1	386	2.62e-279	761
5mSIPHEX2_5-scaffold_14_c1_208	AHK15023.1|GH103	99.7	320	1	0	1	320	1	320	3.72e-232	636
5mSIPHEX2_5-scaffold_14_c1_209	CAD7221988.1|GH103	53.2	376	173	3	7	381	608	981	2.81e-113	363
5mSIPHEX2_5-scaffold_14_c1_210	CAD7221988.1|GH103	45.6	619	323	5	2	612	4	616	1.76e-171	526
5mSIPHEX2_5-scaffold_14_c1_236	ALR08391.2|GT4	56.0	352	144	2	1	341	1	352	8.66e-129	379
5mSIPHEX2_5-scaffold_14_c1_265	QYU66396.1|GH13_23	56.0	475	184	9	1	468	1	457	1.41e-147	444
5mSIPHEX2_5-scaffold_14_c1_282	UMV50746.1|CBM50	52.3	637	285	9	47	676	14	638	4.23e-218	632
5mSIPHEX2_5-scaffold_14_c1_286	AHK17330.1|GH23	99.5	648	3	0	1	648	1	648	0.0	1293
5mSIPHEX2_5-scaffold_14_c1_41	CCO12112.2|GH13_31	62.7	429	151	4	1	424	1	425	3.64e-174	499
5mSIPHEX2_5-scaffold_14_c1_59	AHK14918.1|CBM50	100	259	0	0	1	259	1	259	7.15e-179	496
5mSIPHEX2_5-scaffold_14_c1_90	CCU73424.1|CBM50	100	436	0	0	1	436	1	436	5.59e-304	828
5mSIPHEX2_5-scaffold_141_c1_42	QGQ97957.1|CBM54	47.1	806	398	24	700	1481	922	1723	2.00e-141	493
5mSIPHEX2_5-scaffold_141_c1_46	UKZ91289.1|AA0	57.9	753	282	8	8	731	4	750	4.91e-302	848
5mSIPHEX2_5-scaffold_145_c1_14	AXG45674.1|GH6	41.4	892	501	9	1	885	1	877	3.01e-210	625
5mSIPHEX2_5-scaffold_155_c1_17	AKG15280.2|GH103	64.2	495	176	1	1	494	1	495	2.59e-226	637
5mSIPHEX2_5-scaffold_155_c1_40	CAE6201330.1|GH1	35.1	644	374	13	3	618	582	1209	2.08e-115	377
5mSIPHEX2_5-scaffold_158_c1_12	AGL64700.2|GH23	51.1	354	171	2	8	360	7	359	4.70e-119	353
5mSIPHEX2_5-scaffold_158_c1_38	CCU71246.1|CE11	100	301	0	0	1	301	1	301	4.10e-215	592
5mSIPHEX2_5-scaffold_158_c1_44	APR67962.1|GT28	99.7	356	1	0	1	356	1	356	2.87e-245	672
5mSIPHEX2_5-scaffold_158_c1_45	AZC46349.1|GT28	50.4	359	172	4	19	375	31	385	1.50e-111	348
5mSIPHEX2_5-scaffold_160_c1_23	AVI59029.1|GT2	41.0	446	245	6	1	443	1	431	9.57e-109	333
5mSIPHEX2_5-scaffold_160_c1_26	QOF98722.1|GT87	58.0	552	220	6	3	546	12	559	2.07e-229	649
5mSIPHEX2_5-scaffold_160_c1_4	QFG67851.1|CBM48|GH13_9	61.3	551	197	5	14	552	1477	2023	2.62e-210	642
5mSIPHEX2_5-scaffold_160_c1_47	AGL63871.2|GT2	45.1	483	237	5	393	875	528	982	1.74e-118	389
5mSIPHEX2_5-scaffold_160_c1_51	AGL63717.2|GT4	42.3	629	299	10	174	744	110	732	1.40e-161	490
5mSIPHEX2_5-scaffold_165_c1_26	QBQ55243.1|CBM50	46.9	883	460	4	21	899	15	892	4.20e-253	743
5mSIPHEX2_5-scaffold_171_c1_19	CCU72835.1|GT19	100	379	0	0	1	379	1	379	3.51e-269	735
5mSIPHEX2_5-scaffold_175_c1_41	APR68373.1|CE4	97.3	299	8	0	1	299	1	299	2.23e-227	622
5mSIPHEX2_5-scaffold_175_c1_49	CAD7251071.1|GT51	65.7	350	119	1	4	353	215	563	4.45e-150	459
5mSIPHEX2_5-scaffold_20_c2_138	CCU71452.1|GH23	100	358	0	0	1	358	1	358	1.41e-262	716
5mSIPHEX2_5-scaffold_20_c2_176	APR67747.1|GH73	99.2	254	2	0	1	254	1	254	1.15e-177	493
5mSIPHEX2_5-scaffold_20_c2_206	CAE6201330.1|GH1	54.2	650	287	5	4	643	562	1210	3.94e-238	698
5mSIPHEX2_5-scaffold_20_c2_51	CAE6204650.1|GH28	50.3	598	289	4	7	597	747	1343	8.04e-196	591
5mSIPHEX2_5-scaffold_20_c2_82	QYU68416.1|GT2	62.8	304	113	0	9	312	419	722	1.83e-120	369
5mSIPHEX2_5-scaffold_20_c2_92	AHK16417.1|GT104	98.7	377	5	0	1	377	1	377	1.11e-280	764
5mSIPHEX2_5-scaffold_236_c1_12	CAD7226128.1|GH38	36.7	719	388	13	11	687	1345	2038	1.79e-131	434
5mSIPHEX2_5-scaffold_236_c1_9	CCO12868.2|GH1	44.9	1419	539	8	13	1394	3	1215	0.0	1176
5mSIPHEX2_5-scaffold_250_c1_18	CDM22846.1|GT51	57.9	413	171	1	2	411	893	1305	1.25e-160	491
5mSIPHEX2_5-scaffold_294_c1_22	AHC21644.2|GH1	48.1	516	264	2	8	523	10	521	1.15e-163	479
5mSIPHEX2_5-scaffold_294_c1_25	APR65884.1|CBM50	73.4	2666	525	10	1	2509	1967	4605	0.0	3192
5mSIPHEX2_5-scaffold_352_c1_17	QCE13289.1|CE8	49.8	408	180	2	3	386	406	812	1.94e-120	385
5mSIPHEX2_5-scaffold_352_c1_23	CCU70483.1|GT30	99.0	421	4	0	1	421	1	421	1.66e-302	823
5mSIPHEX2_5-scaffold_366_c1_13	ALI93560.1|GH18	49.9	395	174	8	43	423	390	774	3.40e-121	375
5mSIPHEX2_5-scaffold_39_c1_105	QYO62262.1|GH13	66.0	344	116	1	3	346	2	344	1.09e-143	426
5mSIPHEX2_5-scaffold_39_c1_109	AHK16585.1|GT4	99.3	414	3	0	1	414	13	426	6.98e-308	836
5mSIPHEX2_5-scaffold_39_c1_123	AWZ17133.1|GH13_30	34.2	1127	682	16	5	1089	406	1514	2.68e-187	595
