HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH103.hmm	295	700mSIPHEX2_24-scaffold_116_c1_41	330	9.6e-97	8	294	24	311	0.9694915254237289
CE11.hmm	271	700mSIPHEX2_24-scaffold_116_c1_76	305	2.2e-115	1	270	4	275	0.992619926199262
GT28.hmm	157	700mSIPHEX2_24-scaffold_116_c1_82	362	5.2e-51	2	157	187	347	0.9872611464968153
GT51.hmm	177	700mSIPHEX2_24-scaffold_135_c2_9	829	2e-68	2	176	59	233	0.9830508474576272
AA6.hmm	195	700mSIPHEX2_24-scaffold_139_c1_20	201	3.9e-68	2	195	8	198	0.9897435897435898
GT90.hmm	250	700mSIPHEX2_24-scaffold_21_c1_146	335	2.4e-21	59	244	151	317	0.74
GT81.hmm	293	700mSIPHEX2_24-scaffold_21_c1_378	407	1.8e-68	16	273	30	320	0.8771331058020477
GH13_18.hmm	343	700mSIPHEX2_24-scaffold_21_c1_379	577	2.8e-143	2	343	87	428	0.9941690962099126
GT4.hmm	160	700mSIPHEX2_24-scaffold_21_c1_43	424	3.4e-30	6	156	233	377	0.9375
GT25.hmm	181	700mSIPHEX2_24-scaffold_300_c1_11	263	2.1e-23	3	170	7	176	0.9226519337016574
GT2.hmm	170	700mSIPHEX2_24-scaffold_300_c1_13	298	4.5e-31	1	121	5	121	0.7058823529411765
GT4.hmm	160	700mSIPHEX2_24-scaffold_300_c1_19	394	2.1e-30	7	149	221	358	0.8875
GT2.hmm	170	700mSIPHEX2_24-scaffold_300_c1_20	277	5.5e-20	2	99	8	106	0.5705882352941176
GT4.hmm	160	700mSIPHEX2_24-scaffold_300_c1_24	353	2.5e-22	6	142	172	300	0.85
GT4.hmm	160	700mSIPHEX2_24-scaffold_300_c1_25	372	1e-28	7	152	188	337	0.90625
GT30.hmm	177	700mSIPHEX2_24-scaffold_300_c1_28	423	8.5e-72	2	176	34	210	0.9830508474576272
GT9.hmm	225	700mSIPHEX2_24-scaffold_300_c1_7	344	8.1e-50	4	205	70	297	0.8933333333333333
CE13.hmm	355	700mSIPHEX2_24-scaffold_33_c1_1	444	1.2e-43	9	185	57	246	0.49577464788732395
