Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
5mSIPHEX1_8-scaffold_117_c1_40	APX13638.1|GH103	89.8	244	25	0	22	265	22	265	5.16e-159	447
5mSIPHEX1_8-scaffold_117_c1_96	APX10615.1|CBM50	52.3	501	201	10	1	496	6	473	4.01e-134	401
5mSIPHEX1_8-scaffold_139_c1_7	APX13108.1|GH102	77.2	324	74	0	7	330	6	329	1.85e-191	534
5mSIPHEX1_8-scaffold_139_c1_75	APX13263.1|GH103	72.3	451	124	1	1	451	1	450	1.90e-233	650
5mSIPHEX1_8-scaffold_141_c1_33	CCA14548.1|GT2	46.8	314	164	1	10	320	439	752	1.06e-106	333
5mSIPHEX1_8-scaffold_141_c1_38	AGL64345.2|GT2	49.9	585	282	4	246	821	273	855	3.56e-175	531
5mSIPHEX1_8-scaffold_141_c1_54	APX13167.1|GT2	68.6	407	126	1	1	405	1	407	1.16e-194	549
5mSIPHEX1_8-scaffold_141_c1_56	APX13169.1|GT4	59.7	367	143	2	1	366	8	370	7.05e-147	424
5mSIPHEX1_8-scaffold_141_c1_57	APX13170.1|GT0	87.5	336	42	0	1	336	1	336	5.87e-228	627
5mSIPHEX1_8-scaffold_141_c1_58	APX13961.1|GT14	86.0	565	79	0	1	565	1	565	0.0	1033
5mSIPHEX1_8-scaffold_141_c1_76	AVI59029.1|GT2	44.2	437	235	7	1	434	1	431	1.86e-118	357
5mSIPHEX1_8-scaffold_141_c1_77	ARE82967.1|GT2	54.8	312	138	1	6	317	4	312	1.88e-115	340
5mSIPHEX1_8-scaffold_141_c1_78	AZV80633.1|GT4	60.0	402	161	0	1	402	1	402	1.67e-175	500
5mSIPHEX1_8-scaffold_141_c1_79	APE45040.1|GT4	57.2	397	168	2	54	449	7	402	3.27e-165	476
5mSIPHEX1_8-scaffold_141_c1_85	QAY63367.1|GT2	58.1	289	114	2	5	290	317	601	3.05e-105	323
5mSIPHEX1_8-scaffold_141_c1_87	QWA11134.1|GT2	57.2	334	138	4	1	329	288	621	2.05e-125	379
5mSIPHEX1_8-scaffold_1447_c1_1	UKZ76834.1|GH93	41.6	579	309	10	25	594	3	561	2.59e-130	409
5mSIPHEX1_8-scaffold_1484_c1_7	VCU59250.1|GT4	55.0	349	157	0	2	350	3	351	3.59e-134	391
5mSIPHEX1_8-scaffold_152_c1_64	APX12635.1|GH103	81.6	380	70	0	11	390	8	387	3.50e-228	632
5mSIPHEX1_8-scaffold_157_c1_2	APX11731.1|CBM50	63.3	398	132	6	1	387	1	395	2.46e-159	458
5mSIPHEX1_8-scaffold_157_c1_24	APX11712.1|GT0	69.7	343	104	0	1	343	1	343	1.07e-183	516
5mSIPHEX1_8-scaffold_157_c1_36	APX11694.1|GH108	80.8	203	39	0	1	203	1	203	4.39e-118	338
5mSIPHEX1_8-scaffold_1587_c1_5	QQO57671.1|CBM50	42.6	493	267	6	177	661	66	550	3.56e-125	387
5mSIPHEX1_8-scaffold_167_c1_75	QWC20507.1|AA3_2	46.0	530	272	7	2	527	5	524	8.39e-148	440
5mSIPHEX1_8-scaffold_177_c1_2	AZL15609.1|GH0	66.6	308	103	0	3	310	4	311	9.79e-146	417
5mSIPHEX1_8-scaffold_177_c1_63	APX10494.1|GT2	74.3	611	151	2	3	608	6	615	0.0	885
5mSIPHEX1_8-scaffold_189_c1_12	AMJ20771.1|GH13_26	44.7	865	445	11	4	845	5	859	1.17e-244	711
5mSIPHEX1_8-scaffold_189_c1_47	CAD7221988.1|GH103	37.9	599	352	10	33	620	40	629	4.49e-113	373
5mSIPHEX1_8-scaffold_194_c1_26	APX11251.1|GT51	86.4	836	114	0	1	836	1	836	0.0	1452
5mSIPHEX1_8-scaffold_194_c1_32	QYU68416.1|GT2	71.5	309	88	0	7	315	414	722	6.53e-144	430
5mSIPHEX1_8-scaffold_194_c1_60	QYO62262.1|GH13	69.0	336	103	1	1	336	1	335	4.26e-148	437
5mSIPHEX1_8-scaffold_196_c1_10	APX13596.1|GT1	80.5	390	76	0	18	407	18	407	3.51e-228	634
5mSIPHEX1_8-scaffold_196_c1_50	APX10363.1|GH13_23	75.8	553	132	1	1	551	1	553	0.0	912
5mSIPHEX1_8-scaffold_196_c1_55	APX10368.1|GH1	86.1	438	61	0	1	438	1	438	2.86e-301	821
5mSIPHEX1_8-scaffold_196_c1_6	APX10331.1|GT1	58.6	377	156	0	1	377	1	377	1.32e-144	419
5mSIPHEX1_8-scaffold_196_c1_8	ASM71076.1|GT4	60.8	352	137	1	1	352	1	351	5.37e-140	406
5mSIPHEX1_8-scaffold_196_c1_9	APX10333.1|GT4	75.9	411	99	0	1	411	1	411	1.68e-231	642
5mSIPHEX1_8-scaffold_203_c1_19	AZV31449.1|GH23	63.6	365	128	2	1	363	817	1178	2.80e-149	456
5mSIPHEX1_8-scaffold_203_c1_20	AZV31449.1|GH23	35.3	600	352	13	53	641	241	815	2.76e-105	350
5mSIPHEX1_8-scaffold_203_c1_45	QWC20507.1|AA3_2	46.3	529	266	8	2	526	5	519	4.30e-142	425
5mSIPHEX1_8-scaffold_212_c1_47	ALI93560.1|GH18	49.5	390	180	7	24	401	390	774	2.37e-113	353
5mSIPHEX1_8-scaffold_215_c1_25	QKV20388.1|CBM50	63.8	520	182	2	5	518	9	528	3.63e-240	677
5mSIPHEX1_8-scaffold_220_c1_4	APX12985.1|GT30	58.3	400	167	0	1	400	1	400	1.91e-163	469
5mSIPHEX1_8-scaffold_222_c1_59	QKX55086.1|GH55	38.8	605	309	15	5	567	798	1383	2.95e-125	405
5mSIPHEX1_8-scaffold_2340_c1_3	CAG7895893.1|GT1	46.9	371	191	4	7	375	35	401	6.80e-110	347
5mSIPHEX1_8-scaffold_237_c1_49	ALR09732.2|GH92	34.9	743	431	16	20	731	13	733	1.96e-115	369
5mSIPHEX1_8-scaffold_238_c1_30	QKS08502.1|GH0	63.7	1322	463	5	1	1321	1	1306	0.0	1703
5mSIPHEX1_8-scaffold_243_c1_17	APX12791.1|GH23	70.9	653	190	0	1	653	1	653	0.0	918
5mSIPHEX1_8-scaffold_266_c1_5	QCE13289.1|CE8	47.9	403	181	4	13	391	414	811	4.11e-114	368
5mSIPHEX1_8-scaffold_268_c1_23	UOA34311.1|GT1	93.1	378	26	0	1	378	1	378	9.98e-248	681
5mSIPHEX1_8-scaffold_268_c1_25	UOA16806.1|GT4	93.0	358	25	0	1	358	1	358	1.99e-237	653
5mSIPHEX1_8-scaffold_268_c1_26	UOA34308.1|GT4	95.2	414	20	0	1	414	2	415	6.88e-294	800
5mSIPHEX1_8-scaffold_268_c1_27	UOA34307.1|GT1	92.6	405	30	0	1	405	1	405	8.01e-273	746
5mSIPHEX1_8-scaffold_276_c2_12	CAE6204650.1|GH28	50.4	597	289	3	7	596	747	1343	1.00e-196	593
5mSIPHEX1_8-scaffold_297_c1_11	AZV31449.1|GH23	39.7	574	335	8	26	594	231	798	2.10e-118	384
5mSIPHEX1_8-scaffold_298_c1_13	QIR86056.1|GH13_23	65.8	532	180	2	1	532	1	530	2.53e-262	731
5mSIPHEX1_8-scaffold_298_c1_14	QYZ71175.1|CBM48|GH13_9	66.0	715	240	3	17	729	8	721	0.0	1003
5mSIPHEX1_8-scaffold_298_c1_15	VDZ76225.1|GT5	55.4	417	186	0	7	423	14	430	6.05e-167	489
5mSIPHEX1_8-scaffold_298_c1_16	AOZ69487.1|GT5	63.4	475	170	4	1	474	7	478	7.87e-209	590
5mSIPHEX1_8-scaffold_298_c1_17	QWK91845.1|CBM48|GH13_11	62.9	707	255	4	3	709	1	700	0.0	915
5mSIPHEX1_8-scaffold_302_c1_20	ABF62823.1|PL0	67.0	570	188	0	8	577	8	577	1.05e-277	773
5mSIPHEX1_8-scaffold_302_c1_21	QYU66396.1|GH13_23	61.1	453	165	3	9	454	8	456	9.32e-175	513
5mSIPHEX1_8-scaffold_305_c1_2	QBF33076.1|GH25	74.4	254	65	0	1	254	1	254	2.43e-147	416
5mSIPHEX1_8-scaffold_305_c1_26	AWZ17133.1|GH13_30	34.4	1139	664	24	1	1090	401	1505	7.49e-177	567
5mSIPHEX1_8-scaffold_313_c1_16	APX13384.1|CE4	84.8	473	72	0	1	473	1	473	5.63e-309	843
5mSIPHEX1_8-scaffold_313_c1_29	APX12835.1|GT51	79.6	717	138	4	20	735	1	710	0.0	1110
5mSIPHEX1_8-scaffold_313_c1_38	APX12845.1|GT14	84.6	525	81	0	1	525	1	525	0.0	914
5mSIPHEX1_8-scaffold_344_c1_17	UIZ28087.1|AA3_2	49.5	562	263	10	2	549	27	581	4.96e-171	501
5mSIPHEX1_8-scaffold_344_c1_2	QIK42045.1|GH63	76.1	418	98	1	3	418	4	421	1.96e-252	696
5mSIPHEX1_8-scaffold_344_c1_21	QCW79542.1|GH101	55.8	457	198	1	57	509	612	1068	1.70e-172	519
5mSIPHEX1_8-scaffold_345_c1_7	CAN65674.1|GH28	43.8	546	281	6	74	617	109	630	4.14e-146	461
5mSIPHEX1_8-scaffold_361_c1_11	APX13335.1|GH23	83.2	191	32	0	1	191	1	191	6.93e-116	332
5mSIPHEX1_8-scaffold_361_c1_14	AGL63871.2|GT2	43.0	498	241	8	443	938	526	982	3.06e-111	371
5mSIPHEX1_8-scaffold_362_c1_22	QYU66445.1|GT4	64.4	315	108	3	31	341	38	352	6.92e-137	418
5mSIPHEX1_8-scaffold_362_c1_24	APX13235.1|GT51	79.3	241	50	0	4	244	1	241	1.01e-131	376
5mSIPHEX1_8-scaffold_369_c1_15	UHD17260.1|CBM50	50.3	471	231	3	35	504	103	571	3.22e-165	485
5mSIPHEX1_8-scaffold_369_c1_6	APX13984.1|GT51	68.8	650	188	1	15	664	1	635	4.67e-307	853
5mSIPHEX1_8-scaffold_373_c1_9	CAG7883609.1|GT1	38.9	859	473	13	31	847	192	1040	7.15e-173	532
5mSIPHEX1_8-scaffold_382_c1_29	APX11313.1|GT19	74.2	387	100	0	1	387	1	387	4.21e-196	551
5mSIPHEX1_8-scaffold_383_c1_20	APX12037.1|GH36	90.8	694	64	0	1	694	1	694	0.0	1335
5mSIPHEX1_8-scaffold_383_c1_25	APX12032.1|GH42	77.1	643	142	2	1	643	1	638	0.0	1061
5mSIPHEX1_8-scaffold_383_c1_33	ATG40142.1|GH23	89.7	174	18	0	1	174	1	174	4.38e-106	308
5mSIPHEX1_8-scaffold_400_c1_27	AZL59909.1|GT2	60.7	303	113	1	1	303	1	297	3.86e-126	367
5mSIPHEX1_8-scaffold_400_c1_28	QYZ69221.1|GT4	69.3	401	123	0	1	401	1	401	1.22e-202	570
5mSIPHEX1_8-scaffold_423_c1_29	CCO12112.2|GH13_31	64.6	424	145	3	1	419	1	424	1.89e-189	537
5mSIPHEX1_8-scaffold_423_c1_7	AGL64700.2|GH23	51.1	329	151	3	1	327	37	357	2.31e-103	312
5mSIPHEX1_8-scaffold_426_c1_19	QND46664.1|GT1	30.4	1236	724	40	5	1177	1608	2770	1.57e-106	379
5mSIPHEX1_8-scaffold_426_c1_8	ABD56577.1|GT4	36.4	760	454	12	3	750	9	751	7.41e-131	411
5mSIPHEX1_8-scaffold_447_c1_23	CAE6201330.1|GH1	37.4	629	359	14	13	617	592	1209	3.72e-119	387
5mSIPHEX1_8-scaffold_447_c1_9	AMJ20543.1|GH13_11	58.1	413	169	3	15	427	1	409	7.43e-159	459
5mSIPHEX1_8-scaffold_459_c1_20	QFT75439.1|CE9	62.5	379	138	2	1	378	1	376	6.70e-155	446
5mSIPHEX1_8-scaffold_465_c1_18	CUS03126.2|CBM50	49.3	408	195	5	15	411	8	414	9.32e-129	382
5mSIPHEX1_8-scaffold_468_c1_4	AHC21644.2|GH1	46.0	483	256	2	8	490	8	485	2.75e-142	425
5mSIPHEX1_8-scaffold_474_c1_12	APX11651.1|GH3	80.5	329	64	0	2	330	3	331	1.07e-192	538
5mSIPHEX1_8-scaffold_480_c1_19	CDM22846.1|GT51	48.8	420	204	5	4	418	895	1308	3.29e-116	373
5mSIPHEX1_8-scaffold_480_c1_4	CAD7280782.1|GT2	53.5	355	152	3	21	374	1794	2136	7.66e-109	357
5mSIPHEX1_8-scaffold_480_c1_6	QKX60855.1|GT22	66.1	283	93	2	5	286	577	857	3.67e-115	356
5mSIPHEX1_8-scaffold_480_c1_8	CAD7280782.1|GT2	46.1	796	374	9	177	937	390	1165	5.64e-219	692
5mSIPHEX1_8-scaffold_494_c1_8	AGN91810.2|GT4	39.6	470	274	4	3	464	2	469	4.12e-117	357
